source_url	name	url	date	latitude	longitude
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wisconsin	University of Wisconsin Science Hall	http://en.wikipedia.org/wiki/University_of_Wisconsin_Science_Hall	November 4, 1993	43.075689	-89.400616
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wisconsin	Van Hise Rock	http://en.wikipedia.org/wiki/Van_Hise_Rock	September 25, 1997	43.487478	-89.915304
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wisconsin	Villa Louis	http://en.wikipedia.org/wiki/Villa_Louis	October 9, 1960	43.055833	-91.159167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wisconsin	Wisconsin State Capitol	http://en.wikipedia.org/wiki/Wisconsin_State_Capitol	January 3, 2001	43.074444	-89.384722
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	69th Regiment Armory	http://en.wikipedia.org/wiki/69th_Regiment_Armory	June 19, 1966	40.741648	-73.983607
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Admiral David Glasgow Farragut Gravesite	http://en.wikipedia.org/wiki/Admiral_David_Glasgow_Farragut_Gravesite	October 17, 2012	40.890061	-73.87418
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	African Burial Ground	http://en.wikipedia.org/wiki/African_Burial_Ground_National_Monument	April 19, 1993	40.714558	-74.004384
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Ambrose (lightship)	http://en.wikipedia.org/wiki/United_States_Lightship_LV-87	April 11, 1989	40.704844	-74.002467
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	American Stock Exchange Building	http://en.wikipedia.org/wiki/American_Stock_Exchange_Building	June 6, 1978	40.7090	-74.0126
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Louis Armstrong House	http://en.wikipedia.org/wiki/Louis_Armstrong_House	May 11, 1976	40.754556	-73.861557
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Chester A. Arthur House	http://en.wikipedia.org/wiki/Chester_A._Arthur_House	December 12, 1965	40.74279	-73.982196
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Alice Austen House	http://en.wikipedia.org/wiki/Alice_Austen_House	April 19, 1993	40.615129	-74.062952
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Bartow-Pell Mansion	http://en.wikipedia.org/wiki/Bartow-Pell_Mansion	December 8, 1976	40.871748	-73.805578
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Bayard-Condict Building	http://en.wikipedia.org/wiki/Bayard-Condict_Building	December 8, 1976	40.7263	-73.9956
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Bell Laboratories Building	http://en.wikipedia.org/wiki/Bell_Laboratories_Building_(Manhattan)	May 15, 1975	40.736852	-74.009871
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Bronx Community College	http://en.wikipedia.org/wiki/Bronx_Community_College	October 17, 2012	40.857778	-73.912222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Brooklyn Bridge	http://en.wikipedia.org/wiki/Brooklyn_Bridge	January 29, 1954	40.706344	-73.997439
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Brooklyn Heights Historic District	http://en.wikipedia.org/wiki/Brooklyn_Heights_Historic_District	January 12, 1965	40.696667	-73.996667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Brooklyn Historical Society Building	http://en.wikipedia.org/wiki/Brooklyn_Historical_Society_Building	July 17, 1991	40.694761	-73.992794
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Ralph Johnson Bunche House	http://en.wikipedia.org/wiki/Ralph_Johnson_Bunche_House	May 11, 1976	40.70646	-73.836998
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Carnegie Hall	http://en.wikipedia.org/wiki/Carnegie_Hall	December 29, 1962	40.764944	-73.980139
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Andrew Carnegie Mansion	http://en.wikipedia.org/wiki/Andrew_Carnegie_Mansion	November 13, 1966	40.784421	-73.95789
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Central Park	http://en.wikipedia.org/wiki/Central_Park	May 23, 1963	40.781944	-73.966111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Central Synagogue	http://en.wikipedia.org/wiki/Central_Synagogue	May 15, 1975	40.759592	-73.970473
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Chamber of Commerce Building	http://en.wikipedia.org/wiki/Chamber_of_Commerce_Building_(New_York,_New_York)	December 22, 1977	40.709434	-74.009871
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Chrysler Building	http://en.wikipedia.org/wiki/Chrysler_Building	December 8, 1976	40.7517	-73.9753
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Church of the Ascension	http://en.wikipedia.org/wiki/Church_of_the_Ascension_(New_York)	December 23, 1987	40.733647	-73.995492
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	City Hall	http://en.wikipedia.org/wiki/New_York_City_Hall	December 19, 1960	40.7127	-74.0059
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Conference House	http://en.wikipedia.org/wiki/Conference_House	May 23, 1966	40.503072	-74.253159
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Will Marion Cook House	http://en.wikipedia.org/wiki/Will_Marion_Cook_House	May 11, 1976	40.818096	-73.942924
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Cooper Union	http://en.wikipedia.org/wiki/Cooper_Union	July 4, 1961	40.729405	-73.990417
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Daily News Building	http://en.wikipedia.org/wiki/Daily_News_Building	June 29, 1989	40.749544	-73.973492
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Dakota Apartments	http://en.wikipedia.org/wiki/The_Dakota	December 8, 1976	40.776642	-73.976269
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Dyckman House	http://en.wikipedia.org/wiki/Dyckman_House	December 24, 1967	40.8674	-73.9233
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Eldridge Street Synagogue	http://en.wikipedia.org/wiki/Eldridge_Street_Synagogue	June 19, 1996	40.715007	-73.993982
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Duke Ellington House	http://en.wikipedia.org/wiki/Duke_Ellington_House	May 11, 1976	40.832269	-73.94096
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Empire State Building	http://en.wikipedia.org/wiki/Empire_State_Building	June 24, 1986	40.748433	-73.985694
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Equitable Building	http://en.wikipedia.org/wiki/Equitable_Building_(Manhattan)	June 2, 1978	40.709722	-74.011111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Hamilton Fish House	http://en.wikipedia.org/wiki/Hamilton_Fish_House	May 15, 1975	40.730052	-73.988583
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Flatiron Building	http://en.wikipedia.org/wiki/Flatiron_Building	June 29, 1989	40.741111	-73.989722
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Founder's Hall, The Rockefeller University	http://en.wikipedia.org/wiki/Founder%27s_Hall,_The_Rockefeller_University	May 30, 1974	40.762471	-73.955074
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Governors Island	http://en.wikipedia.org/wiki/Governors_Island	February 4, 1985	40.691389	-74.016111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Grace Church	http://en.wikipedia.org/wiki/Grace_Church,_New_York	December 22, 1977	40.731667	-73.991944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Grand Central Terminal	http://en.wikipedia.org/wiki/Grand_Central_Terminal	December 8, 1976	40.7528	-73.976522
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Green-Wood Cemetery	http://en.wikipedia.org/wiki/Green-Wood_Cemetery	September 20, 2006	40.6522	-73.9911
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Hamilton Grange National Memorial	http://en.wikipedia.org/wiki/Hamilton_Grange_National_Memorial	December 19, 1960	40.821389	-73.947222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Henry Street Settlement and Neighborhood Playhouse	http://en.wikipedia.org/wiki/Henry_Street_Settlement_and_Neighborhood_Playhouse	May 30, 1974	40.713889	-73.985278
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Matthew Henson Residence	http://en.wikipedia.org/wiki/Matthew_Henson_Residence	May 15, 1975	40.825444	-73.93875
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Hispanic Society of America	http://en.wikipedia.org/wiki/Hispanic_Society_of_America	October 17, 2012	40.833521	-73.946514
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Holland Tunnel	http://en.wikipedia.org/wiki/Holland_Tunnel	November 4, 1993	40.7275	-74.021389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	USS Intrepid	http://en.wikipedia.org/wiki/USS_Intrepid_(CV-11)	January 14, 1986	40.7648	-74.001
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	James Weldon Johnson Residence	http://en.wikipedia.org/wiki/James_Weldon_Johnson_Residence	May 11, 1976	40.815278	-73.943056
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	King Manor	http://en.wikipedia.org/wiki/King_Manor	December 2, 1974	40.703021	-73.80376
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Lettie G. Howard (schooner)	http://en.wikipedia.org/wiki/Lettie_G._Howard_(schooner)	April 11, 1989	40.706111	-74.003333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Lorillard Snuff Mill	http://en.wikipedia.org/wiki/Lorillard_Snuff_Mill	December 22, 1977	40.859681	-73.876174
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Low Memorial Library	http://en.wikipedia.org/wiki/Low_Memorial_Library	December 23, 1987	40.80826	-73.96188
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	R. H. Macy and Company Store (Macy's)	http://en.wikipedia.org/wiki/R._H._Macy_and_Company_Store_(building)	June 2, 1978	40.750278	-73.988333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	McGraw Hill Building	http://en.wikipedia.org/wiki/330_West_42nd_Street	June 29, 1989	40.757222	-73.991111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Claude McKay Residence	http://en.wikipedia.org/wiki/Claude_McKay_Residence	December 8, 1976	40.814167	-73.94166
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Metropolitan Life Insurance Company Tower	http://en.wikipedia.org/wiki/Metropolitan_Life_Insurance_Company_Tower	June 2, 1978	40.74124	-73.9874
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Metropolitan Museum of Art	http://en.wikipedia.org/wiki/Metropolitan_Museum_of_Art	June 24, 1986	40.77891	-73.96367
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Pierpont Morgan Library	http://en.wikipedia.org/wiki/Pierpont_Morgan_Library	November 13, 1966	40.748803	-73.981556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Morris-Jumel Mansion	http://en.wikipedia.org/wiki/Morris-Jumel_Mansion	January 20, 1961	40.834528	-73.938611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	National City Bank Building	http://en.wikipedia.org/wiki/National_City_Bank_Building	June 2, 1978	40.706039	-74.009174
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Amsterdam News Building	http://en.wikipedia.org/wiki/New_York_Amsterdam_News_Building	May 11, 1976	40.814944	-73.94472
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Botanical Garden	http://en.wikipedia.org/wiki/New_York_Botanical_Garden	May 28, 1967	40.863611	-73.878333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Cotton Exchange	http://en.wikipedia.org/wiki/1_Hanover_Square	December 22, 1977	40.704444	-74.010167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Life Building	http://en.wikipedia.org/wiki/New_York_Life_Building	June 2, 1978	40.742778	-73.985556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Public Library	http://en.wikipedia.org/wiki/New_York_Public_Library_Main_Branch	December 21, 1965	40.753333	-73.982222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Stock Exchange	http://en.wikipedia.org/wiki/New_York_Stock_Exchange	June 2, 1978	40.706833	-74.011028
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Studio School of Drawing, Painting and Sculpture	http://en.wikipedia.org/wiki/New_York_Studio_School_of_Drawing,_Painting_and_Sculpture_(building)	April 27, 1992	40.73295	-73.998306
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	New York Yacht Club	http://en.wikipedia.org/wiki/New_York_Yacht_Club	May 28, 1987	40.755556	-73.981556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Old Merchant's House	http://en.wikipedia.org/wiki/Merchant%27s_House_Museum	June 23, 1965	40.7276	-73.992386
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Old Quaker Meeting House	http://en.wikipedia.org/wiki/Old_Quaker_Meeting_House_(Flushing,_Queens)	December 24, 1967	40.763028	-73.830365
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Philosophy Hall	http://en.wikipedia.org/wiki/Philosophy_Hall	July 21, 2003	40.806111	-73.9625
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Players Club	http://en.wikipedia.org/wiki/The_Players_(New_York_City)	December 19, 1962	40.737503	-73.987058
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Plaza Hotel	http://en.wikipedia.org/wiki/Plaza_Hotel	June 24, 1986	40.764712	-73.974574
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Plymouth Church of the Pilgrims	http://en.wikipedia.org/wiki/Plymouth_Church_of_the_Pilgrims	July 4, 1961	40.699272	-73.993556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Pupin Physics Laboratory, Columbia University	http://en.wikipedia.org/wiki/Pupin_Hall	December 21, 1965	40.810064	-73.961533
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Quarters A, Brooklyn Navy Yard	http://en.wikipedia.org/wiki/Quarters_A,_Brooklyn_Navy_Yard	May 30, 1974	40.702494	-73.981114
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Paul Robeson Home	http://en.wikipedia.org/wiki/Paul_Robeson_Home	December 8, 1976	40.834361	-73.938972
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Jackie Robinson House	http://en.wikipedia.org/wiki/Jackie_Robinson_House	May 11, 1976	40.648292	-73.915081
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Rockefeller Center	http://en.wikipedia.org/wiki/Rockefeller_Center	December 23, 1987	40.758611	-73.979167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Sailors' Snug Harbor	http://en.wikipedia.org/wiki/Sailors%27_Snug_Harbor	December 8, 1976	40.6425	-74.102778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	St. Ann and the Holy Trinity Church	http://en.wikipedia.org/wiki/St._Ann_and_the_Holy_Trinity_Church	December 23, 1987	40.694583	-73.992975
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	St. George's Episcopal Church	http://en.wikipedia.org/wiki/St._George%27s_Episcopal_Church_(Manhattan)	December 8, 1976	40.734397	-73.984964
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	St. Patrick's Cathedral	http://en.wikipedia.org/wiki/St._Patrick%27s_Cathedral,_New_York	December 8, 1976	40.758611	-73.976389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	St. Paul's Chapel	http://en.wikipedia.org/wiki/St._Paul%27s_Chapel	October 9, 1960	40.711394	-74.009947
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Margaret Sanger Clinic	http://en.wikipedia.org/wiki/Margaret_Sanger_Clinic	September 14, 1993	40.738056	-73.994167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Gen. Winfield Scott House	http://en.wikipedia.org/wiki/Gen._Winfield_Scott_House	November 7, 1973	40.735	-73.995833
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Seventh Regiment Armory	http://en.wikipedia.org/wiki/Seventh_Regiment_Armory	February 24, 1986	40.7675	-73.966111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Harry F. Sinclair House	http://en.wikipedia.org/wiki/Harry_F._Sinclair_House	June 2, 1978	40.77675	-73.963611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Alfred E. Smith House	http://en.wikipedia.org/wiki/Alfred_E._Smith_House	November 28, 1972	40.713208	-73.997962
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	SoHo-Cast Iron Historic District	http://en.wikipedia.org/wiki/SoHo-Cast_Iron_Historic_District	June 2, 1978	40.724315	-74.001292
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	A. T. Stewart Company Store	http://en.wikipedia.org/wiki/280_Broadway	June 2, 1978	40.71425	-74.006111
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Stonewall	http://en.wikipedia.org/wiki/Stonewall_Inn	February 16, 2000	40.733797	-74.0021
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Surrogate's Court	http://en.wikipedia.org/wiki/Surrogate%27s_Courthouse	December 22, 1977	40.713511	-74.004589
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Tenement Building at 97 Orchard Street	http://en.wikipedia.org/wiki/Lower_East_Side_Tenement_National_Historic_Site	April 19, 1994	40.7185	-73.990139
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Third Judicial District Courthouse	http://en.wikipedia.org/wiki/Jefferson_Market_Library	December 22, 1977	40.734722	-73.999167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Tiffany and Company Building	http://en.wikipedia.org/wiki/Tiffany_and_Company_Building	June 2, 1978	40.75	-73.981306
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Samuel J. Tilden House	http://en.wikipedia.org/wiki/Samuel_J._Tilden_House	May 11, 1976	40.7375	-73.987222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	The Town Hall	http://en.wikipedia.org/wiki/The_Town_Hall	March 2, 2012	40.755986	-73.984712
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Triangle Shirtwaist Factory	http://en.wikipedia.org/wiki/Triangle_Shirtwaist_Factory	July 17, 1971	40.730011	-73.995817
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Trinity Church	http://en.wikipedia.org/wiki/Trinity_Church,_New_York	December 8, 1976	40.708056	-74.012222
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Old New York County Courthouse	http://en.wikipedia.org/wiki/Tweed_Courthouse	May 11, 1976	40.713167	-74.006
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Union Square	http://en.wikipedia.org/wiki/Union_Square_(New_York_City)	December 9, 1997	40.735556	-73.990556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	United Charities Building	http://en.wikipedia.org/wiki/United_Charities_Building	July 17, 1991	40.739389	-73.986389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	U.S. Customhouse	http://en.wikipedia.org/wiki/Alexander_Hamilton_U.S._Custom_House	December 8, 1976	40.704294	-74.013773
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Van Cortlandt House	http://en.wikipedia.org/wiki/Van_Cortlandt_House_Museum	December 24, 1976	40.89	-73.896389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Voorlezer's House	http://en.wikipedia.org/wiki/Voorlezer%27s_House	November 5, 1961	40.571417	-74.1475
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Wards Point Archeological Site	http://en.wikipedia.org/wiki/Wards_Point_Archeological_Site	April 19, 1993	40.498889	-74.251944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Woodlawn Cemetery	http://en.wikipedia.org/wiki/Woodlawn_Cemetery_(Bronx)	June 23, 2011	40.889167	-73.873333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Woolworth Building	http://en.wikipedia.org/wiki/Woolworth_Building	November 13, 1966	40.712222	-74.008056
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Wyckoff House	http://en.wikipedia.org/wiki/Wyckoff_House	December 24, 1967	40.644342	-73.920777
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_New_York_City	Wyckoff-Bennett Homestead	http://en.wikipedia.org/wiki/Wyckoff-Bennett_Homestead	December 24, 1976	40.610851	-73.951265
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Alexandria Historic District	http://en.wikipedia.org/wiki/Alexandria_Historic_District	November 13, 1966	38.8033	-77.0464
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Aquia Church	http://en.wikipedia.org/wiki/Aquia_Church	July 5, 1991	38.4646	-77.40305
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Bacon's Castle	http://en.wikipedia.org/wiki/Bacon%27s_Castle	October 9, 1960	37.1106	-76.72806
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Ball's Bluff Battlefield and National Cemetery	http://en.wikipedia.org/wiki/Ball%27s_Bluff_Battlefield_and_National_Cemetery	April 27, 1984	39.131389	-77.529167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Banneker (Benjamin) SW-9 Intermediate Boundary Stone	http://en.wikipedia.org/wiki/Benjamin_Banneker:_SW-9_Intermediate_Boundary_Stone	May 11, 1976	38.8901	-77.1595
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Barracks, Virginia Military Institute	http://en.wikipedia.org/wiki/Barracks,_Virginia_Military_Institute	December 21, 1965	37.7903	-79.4386
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Berkeley	http://en.wikipedia.org/wiki/Berkeley_Plantation	November 11, 1971	37.321667	-77.181667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Berry Hill	http://en.wikipedia.org/wiki/Berry_Hill_Plantation	November 11, 1971	36.6967	-78.9442
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Brandon	http://en.wikipedia.org/wiki/Lower_Brandon_Plantation	April 15, 1970	37.257539	-76.99339
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Bremo Historic District	http://en.wikipedia.org/wiki/Bremo_Historic_District	November 11, 1971	37.72542	-78.32973
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Bruton Parish Church	http://en.wikipedia.org/wiki/Bruton_Parish_Church	April 15, 1970	37.2693	-76.7028
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Camden	http://en.wikipedia.org/wiki/Camden_(Port_Royal,_Virginia)	November 11, 1971	38.163228	-77.161394
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Camp Hoover	http://en.wikipedia.org/wiki/Rapidan_Camp	June 7, 1988	38.491861	-78.42097
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Cape Henry Lighthouse	http://en.wikipedia.org/wiki/Cape_Henry_Lighthouse	January 29, 1964	36.9239	-76.0082
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Carter's Grove	http://en.wikipedia.org/wiki/Carter%27s_Grove	April 15, 1970	37.206981	-76.624819
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Cedar Creek Battlefield and Belle Grove Plantation	http://en.wikipedia.org/wiki/Cedar_Creek_and_Belle_Grove_National_Historical_Park	August 11, 1969	39.1675	-78.30083
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Christ Church, Alexandria	http://en.wikipedia.org/wiki/Christ_Church_(Alexandria)	April 15, 1970	38.806303	-77.047517
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Christ Church	http://en.wikipedia.org/wiki/Christ_Church_(Lancaster)	May 30, 1961	37.676806	-76.418611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Confederate Capitol	http://en.wikipedia.org/wiki/Virginia_State_Capitol	December 19, 1960	37.5388	-77.4336
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Charles Richard Drew House	http://en.wikipedia.org/wiki/Charles_Richard_Drew_House	May 11, 1976	38.8726	-77.0872
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Drydock No. 1	http://en.wikipedia.org/wiki/Drydock_Number_One,_Norfolk_Naval_Shipyard	November 11, 1971	36.8187	-76.2931
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Egyptian Building	http://en.wikipedia.org/wiki/Egyptian_Building	November 11, 1971	37.5384	-77.4292
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Eight-Foot High Speed Tunnel	http://en.wikipedia.org/wiki/Eight-Foot_High_Speed_Tunnel	October 3, 1985	37.080281	-76.341514
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Virginia	Elsing Green	http://en.wikipedia.org/wiki/Elsing_Green	November 11, 1971	37.602444	-77.051103
